Genome,GeneID,CopyNumber
SYBC-SM3,bacC_1,1
SYBC-SM3,eis,1
SYBC-SM3,yvbK_1,1
SYBC-SM3,nadR,1
SYBC-SM3,pncB,1
SYBC-SM3,lnrL,1
SYBC-SM3,dsdA,1
SYBC-SM3,bglA_2,1
SYBC-SM3,bglA_3,1
SYBC-SM3,ptcA,1
SYBC-SM3,ptcB_1,1
SYBC-SM3,yydK_2,1
SYBC-SM3,epsH,1
SYBC-SM3,pspB,1
SYBC-SM3,ycsE,1
SYBC-SM3,panE_2,1
SYBC-SM3,yicL_3,1
SYBC-SM3,hpr,1
SYBC-SM3,aroD_1,1
SYBC-SM3,ycaM,1
SYBC-SM3,morA,1
SYBC-SM3,hmpT,1
SYBC-SM3,tyrS,1
SYBC-SM3,ydfK_2,1
SYBC-SM3,gltT,1
SYBC-SM3,yagU,1
SYBC-SM3,hrtA,1
SYBC-SM3,rihA_1,1
SYBC-SM3,napA_2,1
SYBC-SM3,aspA,1
SYBC-SM3,emrB_2,1
SYBC-SM3,ydaF_2,1
SYBC-SM3,cysL_2,1
SYBC-SM3,gtfA_5,1
SYBC-SM3,gtfA_6,1
SYBC-SM3,adaB,1
SYBC-SM3,yhaP,1
SYBC-SM3,dapE_2,1
SYBC-SM3,nth_1,1
SYBC-SM3,maa_3,1
SYBC-SM3,spsB_1,1
SYBC-SM3,spsB_2,1
SYBC-SM3,yvbK_2,1
SYBC-SM3,gpmA_4,1
SYBC-SM3,hdfR_5,1
SYBC-SM3,adh,1
SYBC-SM3,maa_4,1
SYBC-SM3,yfnB,1
SYBC-SM3,patB_2,1
SYBC-SM3,patB_3,1
SYBC-SM3,yajO,1
SYBC-SM3,yheH,1
SYBC-SM3,yheI_1,1
SYBC-SM3,ribZ_4,1
SYBC-SM3,smc_6,1
SYBC-SM3,ybiT,1
SYBC-SM3,ybiV_2,1
SYBC-SM3,uvrA_3,1
SYBC-SM3,gmuR_3,1
SYBC-SM3,nrdG,1
SYBC-SM3,nrdD,1
SYBC-SM3,def1,1
SYBC-SM3,apbE_2,1
SYBC-SM3,dus_2,1
SYBC-SM3,oxyR_3,1
SYBC-SM3,lpdC,1
SYBC-SM3,menH_1,1
SYBC-SM3,yicL_4,1
SYBC-SM3,bglK_2,1
SYBC-SM3,lmrA,1
SYBC-SM3,yodC_3,1
SYBC-SM3,glcB,1
SYBC-SM3,yxdL,1
SYBC-SM3,livF,1
SYBC-SM3,lptB,1
SYBC-SM3,livH,1
SYBC-SM3,braC,1
SYBC-SM3,mntH_3,1
SYBC-SM3,czrA,1
SYBC-SM3,macB_3,1
SYBC-SM3,ptcB_2,1
SYBC-SM3,gmuC_2,1
SYBC-SM3,bglC,1
SYBC-SM3,mtsA,1
SYBC-SM3,tag_2,1
SYBC-SM3,dinB_2,1
SYBC-SM3,dinB_3,1
SYBC-SM3,adhR_2,1
SYBC-SM3,ycjY_1,1
SYBC-SM3,iolS,1
SYBC-SM3,fabG_3,1
SYBC-SM3,ycjY_2,1
SYBC-SM3,bm3R1,1
SYBC-SM3,hdfR_6,1
SYBC-SM3,bacC_2,1
SYBC-SM3,yghA,1
SYBC-SM3,yjeM,1
SYBC-SM3,dhaT,1
SYBC-SM3,xylB_2,1
SYBC-SM3,copA,1
SYBC-SM3,rhaR_4,1
SYBC-SM3,tdh_3,1
SYBC-SM3,ytcD,1
SYBC-SM3,ydhP,1
SYBC-SM3,yciB_2,1
SYBC-SM3,asnB_2,1
SYBC-SM3,agrA_4,1
SYBC-SM3,gabD1,1
SYBC-SM3,hxlR_1,1
SYBC-SM3,ydhF_1,1
SYBC-SM3,farB_1,1
SYBC-SM3,yfiY,1
SYBC-SM3,yusV,1
SYBC-SM3,feuB,1
SYBC-SM3,feuC,1
SYBC-SM3,lepA_2,1
SYBC-SM3,nhaK_3,1
SYBC-SM3,nudC,1
SYBC-SM3,hdfR_7,1
SYBC-SM3,dps,1
SYBC-SM3,yydK_3,1
SYBC-SM3,bglA_4,1
SYBC-SM3,licC_2,1
SYBC-SM3,ydeA,1
SYBC-SM3,hxlR_2,1
SYBC-SM3,yknY,1
SYBC-SM3,yjmC_2,1
SYBC-SM3,gpmA_5,1
SYBC-SM3,nanK,1
SYBC-SM3,cfa_2,1
SYBC-SM3,ywnH,1
SYBC-SM3,dacA_2,1
SYBC-SM3,sasA_4,1
SYBC-SM3,srrA_2,1
SYBC-SM3,prsA_2,1
SYBC-SM3,IMPDH,1
SYBC-SM3,ychF,1
SYBC-SM3,spo0J,1
SYBC-SM3,soj,1
SYBC-SM3,noc,1
SYBC-SM3,rsmG,1
SYBC-SM3,nupG,1
SYBC-SM3,cmpR,1
SYBC-SM3,lysN,1
SYBC-SM3,tcyB,1
SYBC-SM3,tcyC_2,1
SYBC-SM3,bglF_2,1
SYBC-SM3,malL_5,1
SYBC-SM3,rbsR_1,1
SYBC-SM3,fetB,1
SYBC-SM3,fetA,1
SYBC-SM3,rlmCD,1
SYBC-SM3,qorB_1,1
SYBC-SM3,qorB_2,1
SYBC-SM3,nth_2,1
SYBC-SM3,urdA_4,1
SYBC-SM3,perR,1
SYBC-SM3,cpdA_2,1
SYBC-SM3,lrgA,1
SYBC-SM3,lrgB,1
SYBC-SM3,crtN,1
SYBC-SM3,crtM,1
SYBC-SM3,menH_2,1
SYBC-SM3,garK,1
SYBC-SM3,pdhD_2,1
SYBC-SM3,purB,1
SYBC-SM3,purA,1
SYBC-SM3,guaC,1
SYBC-SM3,iphP_2,1
SYBC-SM3,clsA,1
SYBC-SM3,yhdG_4,1
SYBC-SM3,kup_2,1
SYBC-SM3,mneS_2,1
SYBC-SM3,metE_2,1
SYBC-SM3,nepB,1
SYBC-SM3,qacC,1
SYBC-SM3,ziaR,1
SYBC-SM3,czcD,1
SYBC-SM3,tag_3,1
SYBC-SM3,folC,1
SYBC-SM3,folE,1
SYBC-SM3,folK,1
SYBC-SM3,folB,1
SYBC-SM3,psaA_2,1
SYBC-SM3,ribZ_5,1
SYBC-SM3,yfeW_2,1
SYBC-SM3,pflB,1
SYBC-SM3,pflA,1
SYBC-SM3,sufT_2,1
SYBC-SM3,ydhF_2,1
SYBC-SM3,betL,1
SYBC-SM3,zosA,1
SYBC-SM3,adeC,1
SYBC-SM3,nhaC_2,1
SYBC-SM3,serP2,1
SYBC-SM3,ypjQ,1
SYBC-SM3,azoB,1
SYBC-SM3,spxA_4,1
SYBC-SM3,mutY,1
SYBC-SM3,elaA_3,1
SYBC-SM3,yicL_5,1
SYBC-SM3,yxeI_3,1
SYBC-SM3,copB,1
SYBC-SM3,copY,1
SYBC-SM3,farB_2,1
SYBC-SM3,pucI,1
SYBC-SM3,sbnD_2,1
SYBC-SM3,menH_3,1
SYBC-SM3,yfkN,1
SYBC-SM3,uppP,1
SYBC-SM3,ymdB_2,1
SYBC-SM3,ypuA,1
SYBC-SM3,rhaR_5,1
SYBC-SM3,pckA,1
SYBC-SM3,gadB,1
SYBC-SM3,xerC_6,1
SYBC-SM3,menG,1
SYBC-SM3,ydcF,1
SYBC-SM3,cadA,1
SYBC-SM3,gla,1
SYBC-SM3,trxA_3,1
SYBC-SM3,fnr_2,1
SYBC-SM3,pepO,1
SYBC-SM3,nox_4,1
SYBC-SM3,aqpZ2,1
SYBC-SM3,ubiB,1
SYBC-SM3,brnQ_3,1
SYBC-SM3,lacS_1,1
SYBC-SM3,ganA,1
SYBC-SM3,lacR,1
SYBC-SM3,csbC_1,1
SYBC-SM3,rhaS_1,1
SYBC-SM3,vbhT,1
SYBC-SM3,melR_1,1
SYBC-SM3,galT,1
SYBC-SM3,galE_2,1
SYBC-SM3,galK_2,1
SYBC-SM3,lacL,1
SYBC-SM3,lacM,1
SYBC-SM3,melA_2,1
SYBC-SM3,lacS_2,1
SYBC-SM3,melR_2,1
SYBC-SM3,gpr_2,1
SYBC-SM3,gpr_3,1
SYBC-SM3,thi4,1
SYBC-SM3,apbE_3,1
SYBC-SM3,aroD_2,1
SYBC-SM3,ydiM_1,1
SYBC-SM3,aroE_2,1
SYBC-SM3,gltC_2,1
SYBC-SM3,ydiM_2,1
SYBC-SM3,licC_3,1
SYBC-SM3,murQ_1,1
SYBC-SM3,bglH_2,1
SYBC-SM3,bglF_3,1
SYBC-SM3,licT_1,1
SYBC-SM3,malY,1
SYBC-SM3,manP,1
SYBC-SM3,fruA_2,1
SYBC-SM3,crr,1
SYBC-SM3,ybbH_2,1
SYBC-SM3,murQ_2,1
SYBC-SM3,bglH_3,1
SYBC-SM3,bglH_4,1
SYBC-SM3,bglF_4,1
SYBC-SM3,licT_2,1
SYBC-SM3,treP,1
SYBC-SM3,ccpA_3,1
SYBC-SM3,cbh,1
SYBC-SM3,tkt_2,1
SYBC-SM3,tal,1
SYBC-SM3,ulaA,1
SYBC-SM3,ulaC,1
SYBC-SM3,gatC_2,1
SYBC-SM3,gatB_2,1
SYBC-SM3,glpR,1
SYBC-SM3,xpkA_2,1
SYBC-SM3,yueI_1,1
SYBC-SM3,maa_5,1
SYBC-SM3,araA,1
SYBC-SM3,araD,1
SYBC-SM3,xylB_3,1
SYBC-SM3,xylT,1
SYBC-SM3,araR_1,1
SYBC-SM3,murR_2,1
SYBC-SM3,yueI_2,1
SYBC-SM3,sglT,1
SYBC-SM3,gerN,1
SYBC-SM3,glkA,1
SYBC-SM3,nanA,1
SYBC-SM3,nanE,1
SYBC-SM3,andAa,1
SYBC-SM3,folT_2,1
SYBC-SM3,katA,1
SYBC-SM3,spxA_5,1
SYBC-SM3,agrA_5,1
SYBC-SM3,agrB,1
SYBC-SM3,clpC_2,1
SYBC-SM3,hmo,1
SYBC-SM3,pox5_4,1
SYBC-SM3,ywnA_2,1
SYBC-SM3,pox5_5,1
SYBC-SM3,yueI_3,1
SYBC-SM3,rhaD,1
SYBC-SM3,rhaA,1
SYBC-SM3,rhaM,1
SYBC-SM3,rhaB,1
SYBC-SM3,csbC_2,1
SYBC-SM3,rhaS_2,1
SYBC-SM3,ydjF,1
SYBC-SM3,otnC,1
SYBC-SM3,iolT_1,1
SYBC-SM3,iolG_1,1
SYBC-SM3,iolG_2,1
SYBC-SM3,iolE,1
SYBC-SM3,iolG_3,1
SYBC-SM3,iolT_2,1
SYBC-SM3,iolG_4,1
SYBC-SM3,tdh_4,1
SYBC-SM3,rihA_2,1
SYBC-SM3,fsaA,1
SYBC-SM3,fsa,1
SYBC-SM3,srlB_1,1
SYBC-SM3,srlE_1,1
SYBC-SM3,srlA_1,1
SYBC-SM3,licR_1,1
SYBC-SM3,bacC_3,1
SYBC-SM3,ccpA_4,1
SYBC-SM3,malL_6,1
SYBC-SM3,gmuD,1
SYBC-SM3,bglK_3,1
SYBC-SM3,mngB,1
SYBC-SM3,araR_2,1
SYBC-SM3,msmX_3,1
SYBC-SM3,gmuE_2,1
SYBC-SM3,rhaR_6,1
SYBC-SM3,dexB_1,1
SYBC-SM3,dexB_2,1
SYBC-SM3,araQ_2,1
SYBC-SM3,yteP,1
SYBC-SM3,rhaS_3,1
SYBC-SM3,yheI_2,1
SYBC-SM3,araR_3,1
SYBC-SM3,lrp,1
SYBC-SM3,srlB_2,1
SYBC-SM3,srlE_2,1
SYBC-SM3,srlA_2,1
SYBC-SM3,licR_2,1
SYBC-SM3,bacC_4,1
SYBC-SM3,glcU_2,1
SYBC-SM3,rbsD,1
SYBC-SM3,rbsK/rbiA,1
SYBC-SM3,rbsR_2,1
SYBC-SM3,adhE_2,1
SYBC-SM3,padC,1
SYBC-SM3,mhpD,1
SYBC-SM3,degV_3,1
SYBC-SM3,pepE_2,1
SYBC-SM3,spsB_3,1
SYBC-SM3,mnmG,1
SYBC-SM3,mnmE,1
SYBC-SM3,misCA,1
SYBC-SM3,rnpA,1
TCI837,dtpT,1
TCI837,ybiR,1
TCI837,proC,1
TCI837,nagA,1
TCI837,nagR,1
TCI837,tagA,1
TCI837,pncB2,1
TCI837,nadE,1
TCI837,yhgF,1
TCI837,hom,1
TCI837,thrB,1
TCI837,xerC_1,1
TCI837,clpP_1,1
TCI837,manX_1,1
TCI837,sorA,1
TCI837,manZ_1,1
TCI837,norR,1
TCI837,manX_2,1
TCI837,manX_3,1
TCI837,fabH_1,1
TCI837,accC_1,1
TCI837,accD_1,1
TCI837,accA_1,1
TCI837,tagU_1,1
TCI837,gpmA_1,1
TCI837,pepC,1
TCI837,rpiA_1,1
TCI837,yjdJ,1
TCI837,dut,1
TCI837,radA,1
TCI837,yacL,1
TCI837,gltX,1
TCI837,cysS,1
TCI837,mrnC,1
TCI837,sigH,1
TCI837,rpmG3,1
TCI837,nusG,1
TCI837,rplK,1
TCI837,rplA,1
TCI837,rplJ,1
TCI837,rplL,1
TCI837,mprF,1
TCI837,yvdD,1
TCI837,nrdF2,1
TCI837,nrdE2,1
TCI837,nrdH,1
TCI837,rsmC,1
TCI837,tadA_1,1
TCI837,dnaX,1
TCI837,recR,1
TCI837,ulaC_1,1
TCI837,ulaA_1,1
TCI837,kdgA,1
TCI837,tmk,1
TCI837,darA,1
TCI837,yabA,1
TCI837,rsmI,1
TCI837,galE_1,1
TCI837,phnW,1
TCI837,phnX,1
TCI837,btuD_1,1
TCI837,tsaB,1
TCI837,mshD_1,1
TCI837,rimI,1
TCI837,tsaD,1
TCI837,ybiT_1,1
TCI837,yheS_1,1
TCI837,rex,1
TCI837,MroQ,1
TCI837,groS,1
TCI837,groL,1
TCI837,kimA,1
TCI837,tagO,1
TCI837,pstS1_1,1
TCI837,yigZ,1
TCI837,comFA,1
TCI837,prs_1,1
TCI837,hpf,1
TCI837,secA,1
TCI837,prfB,1
TCI837,minJ,1
TCI837,phoP,1
TCI837,rcsC,1
TCI837,pstS1_2,1
TCI837,pstC1,1
TCI837,pstA,1
TCI837,pstB3_1,1
TCI837,pstB3_2,1
TCI837,phoU,1
TCI837,hprK,1
TCI837,lgt,1
TCI837,gpsA,1
TCI837,gtaB,1
TCI837,nox_1,1
TCI837,nox_2,1
TCI837,trxB,1
TCI837,pgcA,1
TCI837,nox_3,1
TCI837,ddpX,1
TCI837,tetA,1
TCI837,yfbR,1
TCI837,uvrB,1
TCI837,uvrA_1,1
TCI837,luxS,1
TCI837,argG,1
TCI837,argH,1
TCI837,yvcJ,1
TCI837,whiA,1
TCI837,oppA_1,1
TCI837,clpP_2,1
TCI837,rpoN1,1
TCI837,cggR,1
TCI837,gap,1
TCI837,pgk,1
TCI837,tpiA,1
TCI837,eno2,1
TCI837,clcA,1
TCI837,secG,1
TCI837,est,1
TCI837,rnr,1
TCI837,smpB,1
TCI837,mltF_1,1
TCI837,artM_1,1
TCI837,ywpJ,1
TCI837,ung,1
TCI837,pta,1
TCI837,tsaE,1
TCI837,mshD_2,1
TCI837,polC_1,1
TCI837,exoA,1
TCI837,yceM,1
TCI837,murB,1
TCI837,nhaK_1,1
TCI837,dacA_1,1
TCI837,cdaR,1
TCI837,glmM,1
TCI837,glmS,1
TCI837,ybiV_1,1
TCI837,mro,1
TCI837,nfrA1,1
TCI837,glpK_1,1
TCI837,spxA_1,1
TCI837,ribZ_1,1
TCI837,ppx,1
TCI837,ppk,1
TCI837,gppA_1,1
TCI837,pbuG_1,1
TCI837,pox5_1,1
TCI837,ribF_1,1
TCI837,pox5_2,1
TCI837,pox5_3,1
TCI837,fpaP_1,1
TCI837,birA_1,1
TCI837,oatA_1,1
TCI837,pepX,1
TCI837,yhdG_1,1
TCI837,pdxK,1
TCI837,ndx1,1
TCI837,gmk_1,1
TCI837,zur,1
TCI837,mupP,1
TCI837,dapX_1,1
TCI837,glnQ_1,1
TCI837,glnH_1,1
TCI837,glnM,1
TCI837,glnP,1
TCI837,bglG,1
TCI837,bglF_1,1
TCI837,steT,1
TCI837,ohrR,1
TCI837,yhhS,1
TCI837,hflX,1
TCI837,rppH_1,1
TCI837,gdx,1
TCI837,gpmA_2,1
TCI837,gpmA_3,1
TCI837,kefB,1
TCI837,licT_1,1
TCI837,bglF_2,1
TCI837,bglH_1,1
TCI837,dedA_1,1
TCI837,helD_1,1
TCI837,coaA,1
TCI837,guaA,1
TCI837,yybR_1,1
TCI837,sotB,1
TCI837,smc_1,1
TCI837,oatA_2,1
TCI837,pepN,1
TCI837,cynR,1
TCI837,azoR,1
TCI837,asnS_1,1
TCI837,asnA,1
TCI837,pepDA_1,1
TCI837,recQ_1,1
TCI837,cobC,1
TCI837,aes_1,1
TCI837,xylP_1,1
TCI837,xylP_2,1
TCI837,murE,1
TCI837,lysC,1
TCI837,asnB_1,1
TCI837,emrB_1,1
TCI837,mntR,1
TCI837,cspLA,1
TCI837,tagU_2,1
TCI837,nsrR,1
TCI837,alsS,1
TCI837,lysP,1
TCI837,serS_1,1
TCI837,ctsR,1
TCI837,clpC_1,1
TCI837,rpoB,1
TCI837,rpoC,1
TCI837,comC,1
TCI837,rpsL,1
TCI837,rpsG,1
TCI837,fus,1
TCI837,rpsJ,1
TCI837,rplC,1
TCI837,rplD,1
TCI837,rplW,1
TCI837,rplB,1
TCI837,rpsS,1
TCI837,rplV,1
TCI837,rpsC,1
TCI837,rplP,1
TCI837,rpmC,1
TCI837,rpsQ,1
TCI837,rplN,1
TCI837,rplX,1
TCI837,rplE,1
TCI837,rpsH,1
TCI837,rplF,1
TCI837,rplR,1
TCI837,rpsE,1
TCI837,rpmD,1
TCI837,rplO,1
TCI837,secY,1
TCI837,adk,1
TCI837,infA,1
TCI837,rpsM,1
TCI837,rpsK,1
TCI837,rpoA,1
TCI837,rplQ,1
TCI837,hepT_1,1
TCI837,norW,1
TCI837,apbE_1,1
TCI837,ecfA1,1
TCI837,ecfA2,1
TCI837,ecfT_1,1
TCI837,truA,1
TCI837,rplM,1
TCI837,rpsI,1
TCI837,yjmC_1,1
TCI837,tkt_1,1
TCI837,aroE_1,1
TCI837,aroF,1
TCI837,yflS_1,1
TCI837,sufT_1,1
TCI837,ttdB,1
TCI837,ttdA,1
TCI837,rhaR_1,1
TCI837,citG,1
TCI837,mntB_1,1
TCI837,mntB_2,1
TCI837,psaA_1,1
TCI837,ldh_1,1
TCI837,yflS_2,1
TCI837,sorC_1,1
TCI837,citC,1
TCI837,citD,1
TCI837,citE,1
TCI837,citF,1
TCI837,fumC,1
TCI837,ifcA_1,1
TCI837,citX,1
TCI837,oxyR_1,1
TCI837,oxyR_2,1
TCI837,mleS,1
TCI837,yhdG_2,1
TCI837,panT,1
TCI837,cydA,1
TCI837,cydB,1
TCI837,cydD,1
TCI837,hepT_2,1
TCI837,menA_1,1
TCI837,iolU_1,1
TCI837,xpt,1
TCI837,purK_1,1
TCI837,pcrA,1
TCI837,ligA,1
TCI837,gatC_1,1
TCI837,gatA,1
TCI837,gatB_1,1
TCI837,dagK,1
TCI837,ctpE,1
TCI837,hexR,1
TCI837,csp,1
TCI837,iolU_2,1
TCI837,deaD,1
TCI837,xerC_2,1
TCI837,ssb,1
TCI837,smc_2,1
TCI837,chbC_1,1
TCI837,ftsH_1,1
TCI837,gdh,1
TCI837,mnaA,1
TCI837,larD_1,1
TCI837,mshA,1
TCI837,rfbX,1
TCI837,wcaJ,1
TCI837,recX,1
TCI837,tagD,1
TCI837,gntT,1
TCI837,xylB_1,1
TCI837,garB_1,1
TCI837,prfC,1
TCI837,hdfR_1,1
TCI837,dppE_1,1
TCI837,oppB,1
TCI837,dppC,1
TCI837,oppD,1
TCI837,oppF,1
TCI837,xerH,1
TCI837,clpE,1
TCI837,ptsH,1
TCI837,ptsI,1
TCI837,cpoA,1
TCI837,dapX_2,1
TCI837,ltaS1_1,1
TCI837,pyrE_1,1
TCI837,apaH,1
TCI837,rhaS_1,1
TCI837,aes_2,1
TCI837,bglK_1,1
TCI837,mntH_1,1
TCI837,hemH,1
TCI837,rocC,1
TCI837,mmuM,1
TCI837,gtfA_1,1
TCI837,metK,1
TCI837,bmr3_1,1
TCI837,gtfA_2,1
TCI837,gtfA_3,1
TCI837,tarM,1
TCI837,leuS,1
TCI837,murJ_1,1
TCI837,rsuA,1
TCI837,nnrD,1
TCI837,msmX_1,1
TCI837,ugpA,1
TCI837,araQ_1,1
TCI837,ugpB,1
TCI837,mscL,1
TCI837,smc_3,1
TCI837,msrA_1,1
TCI837,yicL_1,1
TCI837,yidA_1,1
TCI837,agrA_1,1
TCI837,uvrA_2,1
TCI837,yitJ,1
TCI837,metE_1,1
TCI837,sat,1
TCI837,cysC,1
TCI837,nrnA_1,1
TCI837,assT,1
TCI837,mepA_1,1
TCI837,elaA_1,1
TCI837,argS,1
TCI837,macB_1,1
TCI837,chbA,1
TCI837,celA,1
TCI837,gmuC_1,1
TCI837,bglH_2,1
TCI837,yciB_1,1
TCI837,dltC_1,1
TCI837,norG,1
TCI837,argO,1
TCI837,vioD,1
TCI837,argR_1,1
TCI837,pbpF,1
TCI837,yhaM,1
TCI837,hdfR_2,1
TCI837,urdA_1,1
TCI837,urdA_2,1
TCI837,ykoT,1
TCI837,ribD,1
TCI837,ribE,1
TCI837,ribBA,1
TCI837,ribH,1
TCI837,fnr_1,1
TCI837,npr_1,1
TCI837,prsA_1,1
TCI837,hit_1,1
TCI837,ecsA_1,1
TCI837,thiK,1
TCI837,trmB,1
TCI837,murC,1
TCI837,feoB,1
TCI837,sufS,1
TCI837,iscU,1
TCI837,moaE1,1
TCI837,moaA,1
TCI837,narT,1
TCI837,nreC,1
TCI837,nreB,1
TCI837,mobA,1
TCI837,moaC,1
TCI837,moeA,1
TCI837,moaB,1
TCI837,narG,1
TCI837,narH,1
TCI837,narX,1
TCI837,ybhL,1
TCI837,polA,1
TCI837,mutM,1
TCI837,coaE,1
TCI837,nrdR,1
TCI837,dnaB,1
TCI837,dnaI,1
TCI837,thrS,1
TCI837,infC,1
TCI837,rpmI,1
TCI837,rplT,1
TCI837,yybR_2,1
TCI837,pgaC,1
TCI837,gph_1,1
TCI837,yqeH,1
TCI837,nadD,1
TCI837,rsfS,1
TCI837,tylM1,1
TCI837,tmcAL,1
TCI837,mneS_1,1
TCI837,gnd,1
TCI837,rarA,1
TCI837,arlR,1
TCI837,sasA_1,1
TCI837,menA_2,1
TCI837,smc_4,1
TCI837,sbcD,1
TCI837,yidC,1
TCI837,acyP,1
TCI837,rlmB,1
TCI837,yodB,1
TCI837,pheS,1
TCI837,pheT,1
TCI837,mltG,1
TCI837,udk,1
TCI837,greA_1,1
TCI837,penA,1
TCI837,rpmGA,1
TCI837,yqgN,1
TCI837,gluP,1
TCI837,glcK,1
TCI837,pepE_1,1
TCI837,yibN,1
TCI837,glpQ,1
TCI837,miaA,1
TCI837,glnR,1
TCI837,glnA,1
TCI837,rplU,1
TCI837,rpmA,1
TCI837,ypdF,1
TCI837,efp,1
TCI837,nusB,1
TCI837,folD,1
TCI837,xseA,1
TCI837,xseB,1
TCI837,tlyA,1
TCI837,argR_2,1
TCI837,recN,1
TCI837,opuCA,1
TCI837,opuCB,1
TCI837,opuCC,1
TCI837,opuCD,1
TCI837,gmk_2,1
TCI837,rpoZ,1
TCI837,coaBC,1
TCI837,priA,1
TCI837,fmt,1
TCI837,rsmB,1
TCI837,stp,1
TCI837,prkC,1
TCI837,rsgA_1,1
TCI837,rpe,1
TCI837,thiN,1
TCI837,rpmB,1
TCI837,recG,1
TCI837,plsX,1
TCI837,acpP_1,1
TCI837,rnc,1
TCI837,smc_5,1
TCI837,ftsY,1
TCI837,ffh,1
TCI837,rpsP,1
TCI837,rimM,1
TCI837,trmD,1
TCI837,rplS,1
TCI837,ecsA_2,1
TCI837,pabB,1
TCI837,trpE,1
TCI837,pabA,1
TCI837,trpD,1
TCI837,trpC,1
TCI837,trpF,1
TCI837,trpB,1
TCI837,trpA,1
TCI837,rutB_1,1
TCI837,scmP,1
TCI837,fabZ_1,1
TCI837,fabH_2,1
TCI837,acpP_2,1
TCI837,fabD,1
TCI837,fabG_1,1
TCI837,fabF,1
TCI837,accB_1,1
TCI837,fabZ_2,1
TCI837,accC_2,1
TCI837,accD_2,1
TCI837,accA_2,1
TCI837,fabI,1
TCI837,ydfK_1,1
TCI837,gltC_1,1
TCI837,rsgA_2,1
TCI837,mdtD,1
TCI837,cfa_1,1
TCI837,ycnE,1
TCI837,yhaI,1
TCI837,yegS,1
TCI837,pepDA_2,1
TCI837,lysA,1
TCI837,menA_3,1
TCI837,yhdG_3,1
TCI837,yitU,1
TCI837,rsmF,1
TCI837,malP_1,1
TCI837,fni,1
TCI837,galK_1,1
TCI837,dinG_1,1
TCI837,asnS_2,1
TCI837,dnaD,1
TCI837,metN,1
TCI837,metP_1,1
TCI837,btuD_2,1
TCI837,ponA,1
TCI837,recU,1
TCI837,gpsB_1,1
TCI837,rlmL,1
TCI837,jefA,1
TCI837,arnC,1
TCI837,mccF_1,1
TCI837,mccF_2,1
TCI837,osmV,1
TCI837,mnmC,1
TCI837,rnhA_1,1
TCI837,fhs1,1
TCI837,lspA,1
TCI837,rluD_1,1
TCI837,pyrR_1,1
TCI837,carA_1,1
TCI837,carB_1,1
TCI837,gpmB,1
TCI837,fra,1
TCI837,cat,1
TCI837,bcrA_1,1
TCI837,rqcH_1,1
TCI837,degV_1,1
TCI837,cycA_1,1
TCI837,lutP,1
TCI837,tarI,1
TCI837,tarJ,1
TCI837,tarK,1
TCI837,tarL,1
TCI837,paiA,1
TCI837,mgrA,1
TCI837,garB_2,1
TCI837,msrA_2,1
TCI837,msrB,1
TCI837,ppaC,1
TCI837,hdfR_3,1
TCI837,parC,1
TCI837,parE,1
TCI837,plsY,1
TCI837,lacX,1
TCI837,clpY,1
TCI837,hslV,1
TCI837,xerC_3,1
TCI837,trmFO,1
TCI837,topA,1
TCI837,rnhB,1
TCI837,rbgA,1
TCI837,hdfR_4,1
TCI837,luxA,1
TCI837,bmr3_2,1
TCI837,ctpA,1
TCI837,dfrA,1
TCI837,thyA,1
TCI837,ettA,1
TCI837,cca,1
TCI837,dapB,1
TCI837,ybjI_1,1
TCI837,bepA,1
TCI837,hup,1
TCI837,der,1
TCI837,rps1,1
TCI837,cmk,1
TCI837,recQ_2,1
TCI837,ribU,1
TCI837,rluB,1
TCI837,scpB,1
TCI837,scpA,1
TCI837,xerD,1
TCI837,cvfB,1
TCI837,pyk,1
TCI837,pfkA,1
TCI837,dnaE,1
TCI837,clpB,1
TCI837,pepT,1
TCI837,trmK,1
TCI837,drrB,1
TCI837,drrA,1
TCI837,ppsA,1
TCI837,eno,1
TCI837,hsrA,1
TCI837,dapE_1,1
TCI837,glpE,1
TCI837,cdr,1
TCI837,glcR_1,1
TCI837,spxA_2,1
TCI837,cbbZC,1
TCI837,glvR_1,1
TCI837,hcaR,1
TCI837,nox_4,1
TCI837,desR,1
TCI837,btuD_3,1
TCI837,yjaB,1
TCI837,bcrA_2,1
TCI837,ytrB_1,1
TCI837,ytrA_1,1
TCI837,sigA,1
TCI837,dnaG,1
TCI837,glyS,1
TCI837,glyQ,1
TCI837,recO,1
TCI837,era,1
TCI837,dgkA,1
TCI837,ybeY,1
TCI837,yqeY,1
TCI837,rpsU,1
TCI837,yqfL,1
TCI837,baiA,1
TCI837,nfo,1
TCI837,msrA_3,1
TCI837,aspS,1
TCI837,hisS,1
TCI837,gph_2,1
TCI837,dtd,1
TCI837,relA,1
TCI837,rsmE,1
TCI837,prmA,1
TCI837,lepA_1,1
TCI837,dltD,1
TCI837,dltC_2,1
TCI837,dltA,1
TCI837,pbpX,1
TCI837,dnaJ,1
TCI837,dnaK,1
TCI837,grpE,1
TCI837,hrcA,1
TCI837,aldC,1
TCI837,ribF_2,1
TCI837,truB,1
TCI837,aroK,1
TCI837,aroA1,1
TCI837,aroC,1
TCI837,rbfA,1
TCI837,infB,1
TCI837,rplGA,1
TCI837,nusA,1
TCI837,rimP,1
TCI837,polC_2,1
TCI837,proS,1
TCI837,rasP,1
TCI837,uppS,1
TCI837,frr,1
